PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
34296,41,Female,Asia,RPG,21.0464867758314,0,Easy,18,18,66,20,Medium
34297,37,Male,Europe,Action,3.456723246103418,0,Easy,9,89,36,14,Medium
34298,49,Female,Europe,Strategy,8.712876797904794,0,Hard,15,130,9,20,High
34299,44,Male,Europe,Sports,17.616109350786594,1,Hard,19,77,22,44,High
34300,38,Female,Europe,Sports,5.217551603869676,0,Easy,2,72,56,31,Low
34301,33,Male,Other,Sports,22.9797460747283,0,Hard,11,87,46,9,Medium
34302,43,Male,USA,Simulation,17.049722513584115,1,Easy,8,111,74,20,Medium
34303,27,Male,USA,RPG,6.566995906952934,0,Hard,12,167,67,43,High
34304,37,Male,USA,Simulation,4.698306890191163,0,Easy,4,73,26,48,Medium
34305,26,Male,Asia,Action,23.23348802595047,0,Easy,10,109,12,7,Medium
34306,43,Male,Asia,Simulation,13.806306639443491,1,Easy,3,147,88,4,Medium
34307,20,Female,Asia,Simulation,15.688156454161875,0,Easy,16,160,36,14,High
34308,37,Female,Europe,Strategy,19.68096117228857,0,Easy,5,106,53,6,Medium
34309,45,Male,Asia,RPG,7.1289993386157136,0,Medium,8,143,19,21,Medium
34310,35,Male,USA,RPG,8.91020027280247,0,Easy,9,163,69,17,Low
34311,38,Male,Europe,Simulation,8.664231684114014,0,Medium,15,86,70,1,High
34312,22,Male,USA,Sports,9.222127410191176,0,Medium,6,135,49,30,Medium
34313,23,Male,USA,Action,21.339568207690743,0,Easy,5,95,49,21,Medium
34314,36,Female,USA,Sports,23.098145766959224,0,Easy,1,143,10,4,Low
34315,18,Female,USA,Sports,5.532504213296596,0,Easy,1,167,24,42,Low
34316,27,Male,USA,Simulation,16.679554608385814,0,Hard,9,91,48,25,Medium
34317,48,Female,USA,RPG,20.406818913885637,0,Medium,6,175,31,32,Medium
34318,17,Male,Europe,Strategy,0.5751830811160108,0,Easy,11,82,79,1,Medium
34319,42,Male,USA,Sports,9.803201986984552,0,Hard,1,145,79,31,Low
34320,40,Female,Asia,Simulation,17.78008829516129,1,Easy,17,158,27,20,High
34321,48,Female,USA,Simulation,1.7345311097857783,1,Easy,7,92,53,48,Medium
34322,29,Male,USA,Strategy,15.230803370373028,0,Easy,8,144,9,23,Medium
34323,22,Female,USA,Strategy,5.512620593541999,0,Easy,7,53,78,13,Medium
34324,49,Female,Asia,RPG,2.121939028480365,0,Easy,12,130,98,45,High
34325,38,Male,Europe,Sports,1.4161134155354445,0,Easy,18,98,64,14,High
34326,18,Male,Europe,RPG,13.437750048841457,0,Hard,9,175,86,32,High
34327,26,Female,Europe,RPG,11.087620626182645,0,Hard,4,42,51,1,Low
34328,33,Male,Asia,Action,7.675984975184042,1,Easy,16,103,26,24,High
34329,29,Male,USA,Simulation,18.378572902753227,0,Easy,10,44,79,32,Low
34330,44,Female,USA,Strategy,9.225515607220483,1,Medium,8,146,14,32,Medium
34331,26,Male,USA,Simulation,16.98532419076995,0,Easy,8,25,77,34,Medium
34332,33,Female,USA,Simulation,14.024030493197923,0,Hard,15,32,89,24,Medium
34333,48,Male,USA,RPG,19.41636950103672,0,Medium,6,166,74,31,Medium
34334,21,Female,Other,Simulation,8.723163437981302,0,Medium,16,92,64,5,High
34335,42,Female,USA,Simulation,15.635006742982764,0,Medium,7,17,33,12,Low
34336,42,Female,Europe,Strategy,8.73337033806998,0,Easy,17,52,70,44,Medium
34337,43,Male,Asia,Simulation,13.834520586604071,1,Medium,19,101,35,40,High
34338,34,Male,Other,Sports,7.9822830169704835,0,Medium,0,177,34,38,Low
34339,25,Male,Other,Action,11.824720276270332,0,Easy,15,21,51,18,Medium
34340,37,Female,USA,Action,11.616135305450053,1,Medium,10,22,24,27,Low
34341,34,Male,USA,Sports,0.60980128041012,0,Hard,7,120,32,41,Medium
34342,34,Male,Other,Action,8.649510163026143,0,Easy,5,37,23,34,Low
34343,25,Male,USA,Simulation,19.00736342526537,0,Easy,14,68,56,41,Medium
34344,16,Male,USA,Strategy,15.1808189423748,1,Medium,13,102,29,6,Medium
34345,27,Female,Other,RPG,14.90711063515958,0,Medium,6,99,92,11,Medium
34346,27,Female,Europe,Simulation,0.3750129170421905,0,Medium,13,23,20,6,Low
34347,29,Male,USA,RPG,7.841733916971909,0,Easy,14,33,15,46,Medium
34348,45,Female,USA,Simulation,16.77041876685585,0,Medium,12,58,62,1,Medium
34349,37,Female,Europe,Simulation,9.415595414397526,0,Hard,16,88,60,22,High
34350,36,Male,USA,Simulation,9.15997048353379,0,Hard,0,99,13,38,Low
34351,30,Male,Other,Strategy,10.447142815031809,0,Medium,19,88,73,31,High
34352,43,Female,USA,Strategy,1.3896056385977662,0,Medium,3,136,24,10,Medium
34353,34,Male,USA,Strategy,6.825079904792083,0,Medium,10,168,53,33,High
34354,42,Female,USA,Simulation,4.645146878230412,0,Medium,15,35,73,41,Medium
34355,41,Male,Europe,Simulation,6.330588194628487,0,Easy,7,135,80,17,Medium
34356,43,Female,USA,Sports,6.438123573091626,0,Medium,10,59,46,24,Medium
34357,19,Female,USA,Sports,13.56924454995718,0,Easy,13,107,56,32,High
34358,16,Female,USA,RPG,7.664219207335018,0,Easy,4,13,1,0,Low
34359,34,Male,Asia,Strategy,22.39793503479595,0,Medium,7,176,89,8,Medium
34360,27,Female,Europe,Action,8.350152265242105,0,Hard,8,75,73,42,Medium
34361,40,Male,Europe,RPG,5.775975617647533,0,Medium,18,73,7,35,Medium
34362,49,Female,Europe,RPG,20.54561218590793,0,Easy,14,134,36,44,High
34363,22,Female,USA,Action,20.64883536046539,0,Hard,11,121,69,48,High
34364,42,Male,Asia,Action,15.74598157122687,1,Medium,12,12,33,36,Low
34365,29,Female,USA,Strategy,5.989987986132191,0,Hard,2,25,23,0,Low
34366,22,Female,USA,Simulation,5.130615103564632,0,Hard,9,109,10,19,Medium
34367,25,Female,Europe,RPG,9.91043937216104,0,Easy,5,105,59,27,Medium
34368,43,Female,USA,Action,18.469547932112903,0,Easy,7,116,76,0,Medium
34369,19,Male,Europe,Strategy,20.02897152210389,0,Medium,16,19,4,17,Low
34370,21,Male,Europe,RPG,19.23107439486396,0,Easy,5,70,59,14,Medium
34371,32,Female,Europe,Simulation,5.483978133289684,0,Easy,5,126,68,42,Low
34372,42,Male,Other,RPG,5.639976619927785,0,Medium,15,81,3,47,Medium
34373,26,Male,Europe,Action,1.7812426725677977,1,Medium,4,133,57,34,Medium
34374,26,Male,Asia,Action,0.8247280572525497,0,Easy,7,38,79,25,Medium
34375,43,Male,Europe,Sports,3.4400946723252988,0,Easy,16,110,30,47,High
34376,25,Male,USA,Strategy,21.758193400704787,0,Hard,15,136,65,12,High
34377,20,Female,USA,Strategy,9.501202671821703,1,Hard,14,13,34,15,Low
34378,35,Male,Europe,Simulation,14.919579414102998,0,Easy,18,59,22,2,Medium
34379,24,Male,Europe,RPG,6.471691406907932,0,Medium,9,36,28,6,Low
34380,46,Male,USA,Simulation,16.68602729501868,0,Easy,3,147,8,38,Medium
34381,47,Female,Asia,Action,13.563659528158476,0,Medium,6,172,12,18,Medium
34382,31,Male,Europe,RPG,0.36516458675821,0,Easy,8,105,1,31,Medium
34383,17,Female,Europe,Sports,7.72165232401921,0,Medium,13,107,35,17,Medium
34384,32,Male,Europe,Sports,5.223671556058535,0,Easy,16,86,79,5,Medium
34385,24,Male,Asia,RPG,22.38706808740597,0,Medium,16,61,36,37,Medium
34386,22,Male,USA,Strategy,0.7477470740062859,0,Easy,13,61,28,9,Low
34387,48,Male,USA,Simulation,16.798914593093826,1,Easy,3,89,78,23,Medium
34388,47,Male,Other,Sports,3.668024758318879,0,Medium,8,70,36,36,Medium
34389,24,Male,USA,Sports,3.604506409685759,0,Hard,2,149,73,49,Medium
34390,32,Male,Europe,RPG,2.1879376662114547,0,Medium,3,60,42,45,Low
34391,39,Female,USA,Sports,21.29902183107386,0,Easy,12,134,10,33,High
34392,16,Male,Europe,Action,23.27217800181907,0,Easy,5,152,71,39,Medium
34393,33,Male,Europe,RPG,14.801563119545882,1,Hard,4,39,58,41,Low
34394,24,Male,Europe,Action,23.47026452344424,0,Easy,15,36,44,25,Medium
34395,17,Female,USA,RPG,22.7356992214534,1,Hard,18,38,15,32,Medium
34396,33,Male,Europe,Action,22.934824655604103,0,Medium,8,11,8,40,Low
34397,40,Female,Asia,Simulation,11.591932131359854,0,Medium,15,54,3,30,Medium
34398,39,Female,USA,Simulation,1.3392490327905255,1,Easy,4,36,12,31,Low
34399,31,Male,Asia,RPG,18.546821648199185,0,Easy,15,66,10,44,Medium
34400,24,Male,USA,Simulation,19.48168069612761,0,Easy,10,56,63,31,Low
34401,25,Female,USA,Simulation,4.8743642090685295,1,Medium,18,115,77,40,High
34402,25,Male,USA,Sports,18.003851533053755,0,Medium,15,54,15,33,Medium
34403,26,Female,USA,RPG,17.097807850279903,0,Medium,13,82,44,2,Medium
34404,22,Male,Asia,Sports,21.091789205339023,1,Easy,0,35,93,43,Low
34405,38,Male,USA,Action,18.90178014144221,0,Hard,5,175,54,43,Medium
34406,28,Female,Asia,Sports,3.978360353681059,1,Hard,7,28,87,8,Low
34407,37,Male,USA,Sports,3.430675482113588,0,Easy,8,70,51,6,Medium
34408,31,Female,USA,Sports,8.321976437551303,0,Hard,7,71,31,32,Medium
34409,19,Male,Other,RPG,17.264533989080068,0,Easy,8,61,66,33,Low
34410,17,Male,USA,Strategy,15.56105069646828,1,Medium,7,49,86,4,Medium
34411,23,Male,Europe,Sports,3.696760525882162,0,Easy,19,10,40,1,Low
34412,34,Female,Asia,Strategy,13.009573628558224,1,Easy,12,82,78,45,Medium
34413,34,Female,USA,Strategy,5.742872307128484,1,Easy,4,135,78,9,Medium
34414,33,Male,Asia,Strategy,23.250893316752,0,Easy,13,168,74,43,High
34415,35,Male,USA,Sports,6.806165936422319,0,Easy,17,102,70,23,High
34416,30,Male,Europe,Action,23.351128590080982,1,Medium,15,122,22,8,High
34417,47,Female,Europe,Action,3.8207473715185527,0,Easy,18,152,72,38,High
34418,19,Male,USA,Sports,3.024107568640427,0,Easy,5,76,7,27,Medium
34419,38,Male,Asia,RPG,7.06764742738273,0,Easy,12,63,36,41,Medium
34420,29,Male,Europe,Simulation,12.328569866058825,1,Easy,17,26,34,49,Medium
34421,40,Female,USA,RPG,19.554307340336827,0,Hard,3,153,33,23,Medium
34422,39,Male,Asia,Action,23.995739281521843,1,Hard,16,98,52,30,High
34423,42,Male,Asia,Action,11.102632725389205,0,Easy,17,78,3,12,Medium
34424,47,Male,Europe,Strategy,21.87650941669966,0,Medium,0,28,43,32,Low
34425,32,Male,Europe,Sports,21.853530511550893,0,Easy,0,90,64,38,Low
34426,32,Female,Europe,Sports,1.571434624731995,0,Medium,12,42,13,43,Medium
34427,47,Female,Asia,Strategy,19.431850608766823,0,Easy,16,50,91,2,Medium
34428,41,Female,USA,Action,10.319276341111904,0,Easy,4,70,30,13,Low
34429,29,Male,Europe,Action,9.526352123180564,0,Easy,18,136,42,35,High
34430,27,Female,Europe,Simulation,9.343545774320626,0,Easy,9,146,18,26,Medium
34431,48,Male,USA,RPG,20.773654875641768,0,Easy,7,175,56,15,Low
34432,18,Female,USA,RPG,10.110840268899018,0,Medium,8,50,47,42,Medium
34433,49,Female,USA,Sports,15.406767999252672,0,Easy,6,119,80,30,Medium
34434,33,Male,USA,Action,16.843153782006244,0,Hard,6,126,74,28,Medium
34435,45,Male,Asia,Action,17.076837730511624,1,Easy,2,18,21,43,Low
34436,39,Male,Asia,Strategy,9.925429319348217,0,Medium,11,10,48,9,Low
34437,26,Male,Asia,RPG,6.403720357795645,0,Easy,1,135,71,29,Low
34438,26,Female,Other,Strategy,15.595194126345516,0,Medium,5,37,36,14,Low
34439,39,Male,USA,Strategy,15.625621626386993,0,Hard,15,132,62,24,High
34440,47,Female,Other,Simulation,8.379362919450877,1,Medium,3,143,21,21,Medium
34441,42,Female,Europe,RPG,0.5992221391737935,1,Hard,4,47,90,32,Medium
34442,23,Female,USA,Action,16.28438752519557,0,Hard,12,50,81,25,Medium
34443,28,Female,USA,Strategy,8.26663279175574,0,Easy,12,109,23,3,Medium
34444,17,Male,Europe,RPG,6.020687528464918,0,Easy,6,42,12,22,Low
34445,19,Male,Europe,Action,14.555791705850048,0,Hard,16,132,71,30,High
34446,40,Male,USA,RPG,21.167856230596964,0,Easy,11,19,63,10,Low
34447,32,Male,Other,Simulation,11.537296977554288,0,Easy,3,125,21,28,Medium
34448,35,Male,Other,RPG,20.74002059460919,0,Easy,13,81,62,2,Medium
34449,30,Female,Asia,RPG,22.05234821095208,0,Easy,14,122,28,23,Low
34450,37,Male,Europe,Simulation,22.58502227796997,0,Medium,2,123,49,9,Low
34451,43,Female,Asia,Strategy,9.374038633213573,0,Medium,12,110,75,25,Medium
34452,24,Female,USA,Strategy,13.350134483582032,0,Easy,7,22,33,7,Low
34453,19,Female,Other,Sports,0.517336904365366,0,Hard,7,14,72,49,Low
34454,25,Female,Asia,Sports,18.14134259151197,1,Medium,12,82,48,47,Medium
34455,43,Male,Europe,Sports,21.380129399318584,0,Easy,17,150,5,11,High
34456,41,Female,Europe,Strategy,5.859701624720294,0,Hard,9,117,86,37,Medium
34457,48,Male,USA,Action,23.73073464903656,1,Hard,7,37,6,20,Low
34458,28,Female,Other,Strategy,1.9961281075507475,0,Easy,3,74,27,3,Low
34459,24,Female,USA,Sports,6.920981779051054,0,Easy,18,167,47,30,High
34460,25,Male,Asia,Sports,16.976225534842442,0,Easy,19,166,90,2,High
34461,25,Female,USA,Action,14.263568478519216,0,Medium,6,43,49,23,Low
34462,49,Male,Asia,Action,23.441669169003468,0,Easy,14,73,49,1,Medium
34463,33,Male,USA,Simulation,18.70799122139893,0,Hard,17,177,29,4,High
34464,38,Female,USA,RPG,6.679548328857171,0,Easy,1,44,40,32,Low
34465,15,Female,USA,RPG,13.717222103743351,0,Medium,14,119,71,34,High
34466,26,Female,Other,Strategy,23.63448960755743,1,Easy,18,46,14,3,Medium
34467,28,Male,USA,Strategy,16.510157935507976,0,Hard,9,27,85,17,Low
34468,17,Male,USA,Simulation,7.387819712055985,0,Medium,12,108,13,17,Medium
34469,46,Male,USA,Sports,5.27770501510539,0,Medium,4,175,35,32,Medium
34470,30,Male,Other,Action,12.940024702429838,0,Easy,10,87,57,22,Medium
34471,24,Male,Europe,Strategy,10.234900489790665,0,Easy,8,112,8,38,Medium
34472,31,Female,USA,Simulation,14.123035177808765,0,Easy,14,27,48,14,Medium
34473,18,Male,Other,Sports,3.832502229063965,0,Easy,9,110,65,24,Medium
34474,29,Female,Asia,Strategy,10.97155298986365,0,Easy,1,172,54,48,Low
34475,47,Male,Asia,Action,0.2372071707389178,0,Easy,9,77,88,9,Medium
34476,24,Male,Europe,Simulation,4.704128157352569,0,Easy,15,85,7,19,Medium
34477,21,Male,Europe,Simulation,9.753679415460605,0,Medium,19,169,66,1,High
34478,47,Male,Asia,Simulation,23.887940972456143,0,Medium,10,57,30,29,Medium
34479,31,Male,USA,Action,2.305361044466199,0,Hard,16,27,47,30,Medium
34480,26,Male,Europe,Simulation,0.01788319772416,1,Hard,11,159,51,38,High
34481,31,Male,Other,Action,7.275895072465851,0,Medium,1,131,1,18,Low
34482,30,Female,Europe,Sports,9.852048359319411,0,Easy,2,93,42,6,Medium
34483,28,Male,USA,Action,15.202726495139318,0,Medium,7,19,42,41,Low
34484,17,Male,USA,Strategy,17.833375419026495,0,Hard,15,179,89,45,High
34485,44,Male,USA,Action,8.99154392930998,0,Medium,14,20,3,2,Low
34486,49,Male,Europe,Simulation,21.407774084658755,0,Medium,6,127,21,24,Medium
34487,40,Male,Europe,Sports,4.912365617981029,1,Easy,3,131,49,20,Medium
34488,26,Male,Other,Simulation,18.15457190309049,0,Easy,1,147,98,44,Medium
34489,45,Male,Europe,Sports,14.595864957488994,0,Easy,7,179,4,49,Medium
34490,31,Male,USA,Action,16.578619513142797,1,Easy,10,68,59,49,Medium
34491,22,Male,USA,Simulation,0.342246222652661,0,Medium,4,39,26,21,Low
34492,33,Male,Asia,Action,22.27112947729345,0,Easy,11,179,85,34,High
34493,40,Male,Europe,RPG,3.143975204837317,1,Hard,15,122,53,21,High
34494,18,Female,Asia,Simulation,2.6200015704890958,0,Medium,6,97,34,49,Medium
34495,29,Male,USA,Strategy,14.040770210423762,0,Medium,9,15,2,18,Low
34496,28,Male,USA,Strategy,13.381937091510856,0,Easy,15,101,82,19,High
34497,44,Male,Other,Simulation,6.157752320920798,0,Easy,18,121,19,4,High
34498,38,Female,USA,RPG,6.592307732713838,0,Medium,11,29,71,21,Medium
34499,48,Male,USA,Simulation,15.212779818282211,1,Medium,17,154,67,8,High
34500,33,Female,Europe,RPG,3.5122772269873157,0,Hard,11,90,98,5,Medium
34501,17,Female,Europe,RPG,4.687196739777503,0,Medium,18,109,80,37,High
34502,18,Male,USA,Simulation,6.439739357421719,0,Medium,18,43,69,27,Medium
34503,25,Female,Other,Simulation,23.96823162792877,1,Easy,3,49,58,20,Low
34504,27,Male,USA,Action,18.4682656936517,0,Easy,18,118,14,4,High
34505,32,Male,USA,Strategy,0.0559129098167208,0,Medium,19,109,12,39,High
34506,33,Male,USA,Strategy,1.9176043100364415,0,Medium,15,178,82,41,High
34507,47,Female,USA,Simulation,3.437524110694163,0,Medium,7,125,62,41,Medium
34508,17,Male,USA,Action,13.504586775884958,1,Hard,6,47,38,0,Low
34509,49,Male,USA,Sports,11.185670472612726,1,Medium,18,166,78,25,High
34510,15,Male,Europe,Action,12.324953785480355,1,Hard,19,19,55,37,High
34511,49,Male,Asia,Action,7.621133697605503,0,Easy,12,106,29,1,Medium
34512,39,Male,Asia,Strategy,3.677647836979261,0,Easy,18,64,13,28,Medium
34513,27,Female,Europe,Action,7.678186671767261,0,Easy,18,72,82,12,Medium
34514,18,Male,USA,Action,20.842611779082475,0,Hard,11,152,85,26,Medium
34515,20,Female,Other,RPG,12.092181984571711,0,Easy,12,119,63,48,High
34516,25,Female,USA,RPG,12.491383345226346,0,Easy,14,12,28,1,Low
34517,15,Female,USA,Sports,16.00284663044424,0,Easy,0,155,59,7,Low
34518,22,Female,USA,Action,1.296520048714067,0,Hard,17,50,92,31,Medium
34519,48,Female,Europe,Simulation,5.690185140112757,0,Hard,2,57,44,35,Low
34520,23,Male,USA,Action,2.6449223366841155,1,Medium,9,86,83,26,Medium
34521,35,Male,USA,RPG,6.865620475200626,0,Easy,19,106,51,35,High
34522,34,Male,USA,Strategy,0.4631539830439886,0,Medium,14,28,38,38,Medium
34523,15,Male,Europe,Sports,22.550956487645514,0,Easy,19,83,9,17,High
34524,49,Male,Asia,Sports,23.30060963940281,0,Medium,3,99,68,48,Medium
34525,42,Female,USA,Strategy,18.660453121476312,0,Easy,17,53,25,35,Medium
34526,21,Male,USA,Action,15.861603358562792,0,Medium,13,65,23,32,Medium
34527,23,Male,Europe,Sports,9.068347658322676,0,Easy,11,17,78,38,Medium
34528,15,Female,USA,Action,8.214096152757957,0,Easy,9,55,61,26,Low
34529,48,Female,Other,Simulation,20.565406556592777,1,Easy,10,63,86,36,Medium
34530,48,Female,Asia,Strategy,3.175856265922759,0,Medium,13,12,63,26,Low
34531,31,Male,USA,Action,18.18734417346609,0,Hard,9,150,42,26,Medium
34532,46,Female,Other,Simulation,21.88783850047373,0,Hard,12,136,62,30,High
34533,16,Male,USA,RPG,2.9125861055909823,0,Hard,13,165,41,21,High
34534,39,Female,USA,Simulation,2.2607069621911924,0,Easy,17,51,94,26,Medium
34535,40,Male,USA,Simulation,21.878020148137654,0,Medium,7,137,24,32,Medium
34536,40,Male,USA,Sports,14.448756029401268,0,Medium,19,29,64,10,Medium
34537,35,Male,Asia,Action,18.154623627302943,0,Easy,4,94,4,23,Medium
34538,32,Female,USA,Simulation,14.898686323171749,0,Hard,17,174,16,43,High
34539,43,Male,USA,Action,20.40120721098392,0,Easy,13,112,7,23,High
34540,38,Female,Asia,Sports,23.57398004757092,1,Easy,13,80,56,40,Medium
34541,42,Female,USA,Sports,12.920860049590852,0,Easy,11,34,13,2,Medium
34542,26,Male,USA,Simulation,20.756283491187634,0,Medium,0,12,2,41,Low
34543,25,Male,Europe,Strategy,18.216785782035533,0,Medium,17,150,84,10,High
34544,41,Male,USA,RPG,21.42516061609161,0,Easy,9,118,71,49,Medium
34545,37,Female,Europe,RPG,19.10119724012338,0,Easy,15,80,40,25,Medium
34546,47,Male,USA,Action,0.3204276637784593,0,Easy,2,134,76,48,Medium
34547,30,Female,USA,Simulation,22.51318088751211,1,Easy,9,103,67,2,High
34548,42,Female,USA,Action,16.670417925122944,0,Easy,1,164,79,36,Low
34549,42,Male,USA,Strategy,0.9936930320309854,0,Hard,16,23,81,21,Medium
34550,20,Female,USA,Action,2.099066233281933,0,Easy,1,16,20,34,Low
34551,43,Female,USA,RPG,7.112021467164593,0,Medium,13,175,85,4,High
34552,48,Female,USA,Sports,22.856404632465107,0,Easy,2,48,68,2,Low
34553,17,Male,Other,Simulation,5.585635779212915,0,Medium,8,146,46,31,Medium
34554,20,Male,Other,Sports,16.764529681210867,0,Hard,8,65,37,9,Medium
34555,27,Male,Other,Strategy,3.3319087580940794,1,Easy,9,106,84,42,Medium
34556,29,Female,Europe,RPG,2.0693354615404638,0,Hard,7,164,67,20,High
34557,20,Male,USA,Sports,13.68676534034124,0,Easy,0,174,4,10,Low
34558,47,Male,Europe,Strategy,11.150727591410105,0,Hard,7,179,71,30,Medium
34559,26,Male,Other,Action,20.247160243249752,0,Medium,18,172,97,20,Medium
34560,27,Male,USA,Sports,19.82745729551906,0,Easy,15,62,78,44,Medium
34561,47,Male,USA,Action,23.686590325421104,0,Easy,15,73,92,33,Medium
34562,42,Male,Europe,Simulation,19.33118862562161,1,Easy,6,44,15,35,Low
34563,19,Female,USA,Action,21.680628519159065,0,Easy,0,142,85,28,Low
34564,39,Female,USA,Simulation,13.844071007735804,0,Easy,11,178,65,0,High
34565,31,Female,USA,Action,18.31035923876137,0,Easy,5,175,51,8,Medium
34566,33,Male,USA,Sports,11.761764424492826,0,Medium,3,93,72,46,Medium
34567,49,Male,Asia,Strategy,8.204290027826712,1,Hard,15,141,71,2,High
34568,48,Male,USA,Action,9.968522446784128,0,Hard,6,21,18,45,Low
34569,20,Female,USA,Action,5.580479620563996,0,Hard,14,152,6,25,High
34570,33,Female,Asia,Action,20.67485335595968,0,Easy,7,27,22,9,Low
34571,15,Male,Europe,Sports,10.053979319180332,0,Easy,11,176,13,8,High
34572,21,Male,Europe,Strategy,8.395783548448435,0,Easy,8,170,55,29,High
34573,48,Male,USA,Strategy,22.813696859480327,0,Easy,14,102,91,19,High
34574,33,Female,Asia,RPG,3.1688632402515235,0,Easy,15,73,47,39,Medium
34575,47,Male,Asia,Sports,10.229806142853542,0,Easy,17,31,37,2,Medium
34576,40,Male,USA,Sports,23.1396666865394,1,Medium,7,57,85,43,High
34577,41,Male,Other,RPG,9.29870714747046,0,Easy,12,170,70,14,Medium
34578,40,Male,USA,RPG,18.7436885540256,0,Medium,6,43,47,16,Low
34579,49,Female,Europe,Strategy,16.245780904460712,0,Medium,11,60,50,20,Low
34580,34,Male,Europe,Action,9.970822860041991,1,Medium,15,48,39,33,Medium
34581,38,Male,Europe,RPG,22.00167965626317,0,Medium,4,86,7,28,Medium
34582,35,Female,Europe,Action,19.381058142295156,0,Hard,14,144,74,40,High
34583,40,Female,Europe,Sports,0.3678359971236533,0,Medium,14,69,37,37,Medium
34584,34,Female,Asia,Sports,8.28019730352295,1,Easy,10,63,64,40,Medium
34585,20,Female,Other,Action,5.594382713886238,0,Hard,17,169,22,46,High
34586,17,Male,Asia,Action,3.9896037357205385,0,Medium,19,170,77,48,High
34587,24,Male,Asia,Sports,5.915569956837068,1,Medium,8,18,41,24,Low
34588,26,Female,USA,Action,10.354355939514562,1,Medium,10,82,73,0,Medium
34589,47,Female,USA,RPG,7.631318936219048,0,Hard,3,73,57,12,Low
34590,36,Male,USA,Simulation,22.206514568015717,0,Medium,9,113,89,1,Medium
34591,30,Female,Asia,Simulation,1.280664334402692,1,Easy,8,88,61,34,Medium
34592,31,Male,Europe,Strategy,7.835379190815767,0,Hard,3,119,15,29,Medium
34593,24,Male,USA,Action,11.110249745035228,1,Easy,6,146,80,12,Medium
34594,26,Female,Asia,RPG,3.991798126270891,0,Medium,13,75,44,13,Medium
34595,33,Female,USA,Action,4.420160172764229,0,Easy,1,51,11,46,Low
34596,37,Male,Europe,Strategy,2.5235540717550933,1,Medium,5,96,38,34,Medium
34597,24,Male,Europe,RPG,19.181576636731904,0,Medium,8,178,80,18,High
34598,24,Male,USA,Sports,0.3495754717226216,1,Hard,7,39,8,9,Low
34599,24,Male,USA,Sports,18.921654228975843,0,Easy,13,156,31,11,High
34600,44,Male,Europe,Simulation,16.06827491025582,0,Easy,7,44,87,42,Medium
34601,18,Female,Europe,RPG,16.8293061582108,0,Easy,4,64,75,40,Medium
34602,15,Male,Asia,Sports,18.41124582844505,1,Easy,2,165,69,44,High
34603,33,Female,Europe,Action,2.064988339172734,0,Hard,16,88,11,48,High
34604,19,Female,Europe,RPG,3.5575373512873,0,Easy,14,87,65,23,Medium
34605,44,Male,Europe,Sports,13.26618774473203,0,Easy,7,169,25,43,Medium
34606,40,Male,USA,Strategy,3.5065889154510588,0,Medium,10,80,27,35,Medium
34607,48,Female,USA,Simulation,8.442681896928272,0,Easy,2,176,38,49,Medium
34608,16,Male,Europe,Action,15.26880314978038,0,Easy,18,17,19,26,Low
34609,38,Female,Europe,Action,0.7320561581991836,0,Easy,2,97,20,14,Medium
34610,28,Male,Asia,RPG,12.882766475566182,0,Easy,9,162,14,21,High
34611,27,Female,Europe,RPG,8.210414684281346,0,Easy,3,118,13,44,Medium
34612,43,Male,Asia,Action,15.152393530975026,0,Easy,10,47,15,33,Medium
34613,15,Female,Other,Sports,13.859477527071071,1,Hard,9,122,19,5,Medium
34614,48,Female,Europe,Strategy,9.89950782119125,1,Easy,4,109,7,38,Medium
34615,18,Male,USA,RPG,10.3614590965087,0,Hard,5,90,4,10,Medium
34616,42,Female,USA,Simulation,10.421329811488684,0,Easy,15,105,24,49,Medium
34617,33,Male,Asia,Strategy,17.972377461007053,0,Medium,1,56,17,35,Low
34618,15,Male,Europe,Strategy,2.5953991457632126,0,Easy,14,32,92,0,Medium
34619,27,Male,Europe,Simulation,9.253547702524004,0,Medium,6,120,15,35,Medium
34620,19,Male,Other,RPG,11.796167144419703,1,Medium,1,158,6,26,Low
34621,47,Female,USA,Action,2.430715801964836,0,Medium,19,31,54,9,Medium
34622,28,Male,USA,Action,3.6513194295274793,0,Easy,6,152,29,21,Medium
34623,30,Female,USA,Strategy,20.85384316516816,1,Hard,2,105,94,7,Low
34624,46,Female,USA,Strategy,11.812792394067182,0,Easy,14,165,57,8,High
34625,41,Female,Europe,Strategy,15.591530373060651,0,Easy,8,156,29,30,Medium
34626,49,Female,USA,Strategy,4.153427942443388,0,Medium,1,59,68,8,Low
34627,17,Female,Other,Simulation,15.596964153124263,1,Easy,2,66,65,15,Low
34628,18,Male,USA,RPG,0.3632528070225627,1,Easy,7,108,21,13,Medium
34629,21,Male,USA,Action,8.672928398079563,0,Medium,7,122,4,13,Medium
34630,27,Female,Europe,Action,20.44173278153404,0,Easy,19,71,51,22,Medium
34631,17,Female,Other,Simulation,3.69612488603934,0,Easy,2,68,93,12,Low
34632,31,Male,Europe,Sports,0.2517270368685622,0,Medium,2,17,49,38,Low
34633,24,Female,USA,Action,6.864151182602233,1,Easy,13,129,58,38,High
